"","PriorSalesKey","PriorSales"
"1238","123April2014",206906
"1239","124April2014",109794
"1240","125April2014",299362
"1241","126April2014",152557
"1242","127April2014",128630
"1243","128April2014",188972
"1244","129April2014",233244
"1245","130April2014",129954
"1246","131April2014",117052
"1247","132April2014",165919
"1248","133April2014",151820
"1249","134April2014",119923
"1250","135April2014",146307
"1251","136April2014",158236
"1252","137April2014",204523
"1253","138April2014",182052
"1254","139April2014",159716
"1255","140April2014",186833
"1256","141April2014",136115
"1257","142April2014",115311
"1258","143April2014",158490
"1259","144April2014",190102
"1260","145April2014",205871
"1261","146April2014",193108
"1262","147April2014",205982
"1263","148April2014",218522
"1264","149April2014",138083
"1265","150April2014",209899
"1266","151April2014",171245
"1267","152April2014",142672
"1268","153April2014",181411
"1269","154April2014",222993
"1270","155April2014",177368
"1271","156April2014",172860
"1272","157April2014",238823
"1273","158April2014",219574
"1274","159April2014",194055
"1275","160April2014",146438
"1276","161April2014",180429
"1277","162April2014",197117
"1278","163April2014",182257
"1279","164April2014",151668
"1280","165April2014",98486
"1281","166April2014",141433
"1282","167April2014",235136
"1283","168April2014",192046
"1284","169April2014",194891
"1285","170April2014",128202
"1286","171April2014",211874
"1287","172April2014",165021
"1288","173April2014",212748
"1289","174April2014",147389
"1290","175April2014",151304
"1291","176April2014",135817
"1292","177April2014",104993
"1293","178April2014",258375
"1294","179April2014",186256
"1295","180April2014",191044
"1296","181April2014",161441
"1297","182April2014",133337
"1298","183April2014",120039
"1299","184April2014",167682
"1300","185April2014",183816
"1301","186April2014",92497
"1302","187April2014",154786
"1303","188April2014",125502
"1304","189April2014",225357
"1305","190April2014",177918
"1306","191April2014",162404
"1307","192April2014",205620
"1308","193April2014",135475
"1309","194April2014",124897
"1310","195April2014",277118
"1311","196April2014",132096
"1312","197April2014",172477
"1313","198April2014",69983
"1314","199April2014",202335
"1315","200April2014",195440
"1316","201April2014",129303
"1317","202April2014",157461
"1318","203April2014",172884
"1319","204April2014",136655
"1320","205April2014",166606
"1321","206April2014",179647
"1322","207April2014",281713
"1323","208April2014",72639
"1324","209April2014",157397
"1325","210April2014",81519
"1326","211April2014",320528
"1327","212April2014",121719
"1328","213April2014",208682
"1329","214April2014",226359
"1330","215April2014",162727
"1331","216April2014",186687
"1332","217April2014",118044
"1333","218April2014",121117
"1334","219April2014",79732
"1335","220April2014",125390
"1336","221April2014",140043
"1337","222April2014",127557
"1338","223April2014",193371
"1339","224April2014",171754
"1340","225April2014",131777
"1341","226April2014",182105
"1342","227April2014",149271
"1343","228April2014",195131
"1344","229April2014",214584
"1345","230April2014",191674
"1346","231April2014",121454
"1347","232April2014",85381
"1348","233April2014",239496
"1349","234April2014",278543
"1350","235April2014",146441
"1351","236April2014",176474
"1352","237April2014",108435
"1353","238April2014",188510
"1354","239April2014",130516
"1355","240April2014",117482
"1356","241April2014",165460
"1357","242April2014",100710
"1358","243April2014",184342
"1359","244April2014",125374
"1360","245April2014",230349
"1361","246April2014",178074
"1362","247April2014",215845
"1363","248April2014",206713
"1364","249April2014",130339
"1365","250April2014",225526
"1366","251April2014",460155
"1367","252April2014",264102
"1368","253April2014",145431
"1369","254April2014",76959
"1370","255April2014",159692
"1371","256April2014",241895
"1372","257April2014",128511
"1373","258April2014",135051
"1374","259April2014",358250
"1375","260April2014",166385
"1376","261April2014",313242
"1377","262April2014",655468
"1378","263April2014",88338
"1379","264April2014",176416
"1380","265April2014",127279
"1381","266April2014",92220
"1382","267April2014",230200
"1383","268April2014",117339
"1384","269April2014",238722
"1385","270April2014",228435
"1386","271April2014",192119
"1387","272April2014",156046
"1388","273April2014",170385
"1389","274April2014",127691
"1390","275April2014",196190
"1391","276April2014",108314
"1392","277April2014",155150
"1393","278April2014",184699
"1394","279April2014",227723
"1395","280April2014",153645
"1396","281April2014",147905
"1397","282April2014",113540
"1398","283April2014",174981
"1399","284April2014",132210
"1400","285April2014",134598
"1401","286April2014",128206
"1402","287April2014",205799
"1403","288April2014",140587
"1404","289April2014",165942
"1405","290April2014",179443
"1406","291April2014",198872
"1407","292April2014",143081
"1408","293April2014",157893
"1409","294April2014",148769
"1410","295April2014",133577
"1411","296April2014",173970
"1412","297April2014",176711
"1413","298April2014",205860
"1414","299April2014",186587
"1415","300April2014",183633
"1416","301April2014",137852
"1417","302April2014",93911
"1418","303April2014",150036
"1419","304April2014",181907
"1420","305April2014",136385
"1421","306April2014",104781
"1422","307April2014",65627
"1423","308April2014",215178
"1424","309April2014",175607
"1425","310April2014",224063
"1426","311April2014",167845
"1427","312April2014",133615
"1428","313April2014",182994
"1429","314April2014",133913
"1430","315April2014",103868
"1431","316April2014",243282
"1432","317April2014",128472
"1433","318April2014",183012
"1434","319April2014",198799
"1435","320April2014",366130
"1436","321April2014",142386
"1437","322April2014",126025
"1438","323April2014",189431
"1439","324April2014",144538
"1440","325April2014",163457
"1441","326April2014",128287
"1442","327April2014",189539
"1443","328April2014",114851
"1444","329April2014",171280
"1445","330April2014",103219
"1446","331April2014",167578
"1447","332April2014",94830
"1448","333April2014",239412
"1449","334April2014",132783
"1450","335April2014",401984
"1451","336April2014",356361
"1452","337April2014",132197
"1453","338April2014",174568
"1454","339April2014",125988
"1455","340April2014",156489
"1456","341April2014",140070
"1457","342April2014",257085
"1458","343April2014",174690
"1459","344April2014",208644
"1460","345April2014",116405
"1461","346April2014",162042
"1462","347April2014",120313
"1463","348April2014",216879
"1464","349April2014",200420
"1465","350April2014",172878
"1466","351April2014",157886
"1467","352April2014",165110
"1468","353April2014",179182
"1469","354April2014",208482
"1470","355April2014",223466
"1471","356April2014",145893
"1472","357April2014",191637
"1473","358April2014",258739
"1474","359April2014",181078
"1475","360April2014",173577
"1476","361April2014",164393
"1477","362April2014",225833
"1478","363April2014",176806
"1479","364April2014",114394
"1480","365April2014",137553
"1481","366April2014",157123
"1482","367April2014",131488
"1483","368April2014",247229
"1484","369April2014",158036
"1485","370April2014",187864
"1486","371April2014",170830
"1487","372April2014",210427
"1488","373April2014",114416
"1489","374April2014",173254
"1490","375April2014",222182
"1491","376April2014",209561
"1492","377April2014",189638
"1493","378April2014",164831
"1494","379April2014",97635
"1495","380April2014",364920
"1496","381April2014",231779
"1497","382April2014",201564
"1498","383April2014",436754
"1499","384April2014",219642
"1500","385April2014",187058
"1501","386April2014",195001
"1502","387April2014",226793
"1503","388April2014",258738
"1504","389April2014",258334
"1505","390April2014",300749
"1506","391April2014",155128
"1507","392April2014",182834
"1508","393April2014",143436
"1509","394April2014",207278
"1510","395April2014",101595
"1511","396April2014",254828
"1512","397April2014",138539
"1513","398April2014",136527
"1514","399April2014",132028
"1515","400April2014",225929
"1516","401April2014",176445
"1517","402April2014",140504
"1518","403April2014",180808
"1519","404April2014",121446
"1520","405April2014",110052
"1521","406April2014",159940
"1522","407April2014",96786
"1523","408April2014",117612
"1524","409April2014",134953
"1525","410April2014",160110
"1526","411April2014",228786
"1527","412April2014",236405
"1528","413April2014",176179
"1529","414April2014",160776
"1530","415April2014",156566
"1531","416April2014",283499
"1532","417April2014",189946
"1533","418April2014",135964
"1534","419April2014",130132
"1535","420April2014",115353
"1536","421April2014",236429
"1537","422April2014",115140
"1538","423April2014",343615
"1539","424April2014",174837
"1540","425April2014",81345
"1541","426April2014",130262
"1542","427April2014",181811
"1543","428April2014",160010
"1544","429April2014",125512
